post_id,word,lemma,pos,lemma_p
31,trial,trial,NOUN,trial_NOUN
31,is,be,AUX,be_AUX
31,over,over,ADV,over_ADV
31,.,.,PUNCT,._PUNCT
31, , ,SPACE, _SPACE
31,It,it,PRON,it_PRON
31,is,be,AUX,be_AUX
31,time,time,NOUN,time_NOUN
31,to,to,PART,to_PART
31,move,move,VERB,move_VERB
31,on,on,ADV,on_ADV
31,.,.,PUNCT,._PUNCT
31, , ,SPACE, _SPACE
31,While,while,SCONJ,while_SCONJ
31,Zimmerman,Zimmerman,PROPN,Zimmerman_PROPN
31,is,be,AUX,be_AUX
31,no,no,DET,no_DET
31,angel,angel,NOUN,angel_NOUN
31,",",",",PUNCT,",_PUNCT"
31,he,he,PRON,he_PRON
31,was,be,AUX,be_AUX
31,acquitted,acquit,VERB,acquit_VERB
31,and,and,CCONJ,and_CCONJ
31,should,should,AUX,should_AUX
31,be,be,AUX,be_AUX
31,able,able,ADJ,able_ADJ
31,to,to,PART,to_PART
31,move,move,VERB,move_VERB
31,on,on,ADV,on_ADV
31,.,.,PUNCT,._PUNCT
32,RT,RT,PROPN,RT_PROPN
32,@dbongino,@dbongino,PROPN,@dbongino_PROPN
32,:,:,PUNCT,:_PUNCT
32,The,the,DET,the_DET
32,Polls,Polls,PROPN,Polls_PROPN
32,Were,be,AUX,be_AUX
32,More,more,ADV,more_ADV
32,Wrong,wrong,ADJ,wrong_ADJ
32,in,in,ADP,in_ADP
32,2020,2020,NUM,2020_NUM
32,Than,than,ADP,than_ADP
32,in,in,ADP,in_ADP
32,2016,2016,NUM,2016_NUM
32,👇,👇,NFP,👇_NFP
32,👇,👇,NFP,👇_NFP
32,"
","
",SPACE,"
_SPACE"
32,https://t.co/LpepzKdlp1,https://t.co/lpepzkdlp1,URL,https://t.co/lpepzkdlp1_URL
33,RT,RT,PROPN,RT_PROPN
33, , ,SPACE, _SPACE
33,@IStandWithTrump47November,@IStandWithTrump47November,PROPN,@IStandWithTrump47November_PROPN
33,5th,5th,NOUN,5th_NOUN
33,ca,can,AUX,can_AUX
33,n’t,not,PART,not_PART
33, , ,SPACE, _SPACE
33,come,come,VERB,come_VERB
33,fast,fast,ADV,fast_ADV
33,enough,enough,ADV,enough_ADV
33,!,!,PUNCT,!_PUNCT
33,🙏,🙏,NFP,🙏_NFP
33,🇺,🇺,NFP,🇺_NFP
33,🇸,🇸,NFP,🇸_NFP
33,❤,❤,X,❤_X
33,️,️,X,️_X
33,#,#,SYM,#_SYM
33,Trump2024,trump2024,NOUN,trump2024_NOUN
33,#,#,SYM,#_SYM
33,Maga4TheFelon,maga4thefelon,NOUN,maga4thefelon_NOUN
33,#,#,SYM,#_SYM
33,TooBigToRig,toobigtorig,NOUN,toobigtorig_NOUN
34,"""","""",PUNCT,"""_PUNCT"
34,"""","""",PUNCT,"""_PUNCT"
34,@JDrago28,@jdrago28,PROPN,@jdrago28_PROPN
34,:,:,PUNCT,:_PUNCT
34,It,it,PRON,it_PRON
34,was,be,AUX,be_AUX
34,such,such,DET,such_DET
34,an,an,DET,an_DET
34,honor,honor,NOUN,honor_NOUN
34,to,to,PART,to_PART
34,meet,meet,VERB,meet_VERB
34,@realDonaldTrump,@realdonaldtrump,PROPN,@realdonaldtrump_PROPN
34,today,today,NOUN,today_NOUN
34,in,in,ADP,in_ADP
34,New,New,PROPN,New_PROPN
34,Hampshire,Hampshire,PROPN,Hampshire_PROPN
34,!,!,PUNCT,!_PUNCT
34,What,what,DET,what_DET
34,a,a,DET,a_DET
34,great,great,ADJ,great_ADJ
34,man,man,NOUN,man_NOUN
34,!,!,PUNCT,!_PUNCT
34,#,#,SYM,#_SYM
34,NH,nh,NOUN,nh_NOUN
34,#,#,SYM,#_SYM
34,business,business,NOUN,business_NOUN
34,http://t.co/VWxnWsTmBH,http://t.co/VWxnWsTmBH,URL,http://t.co/VWxnWsTmBH_URL
34,"""","""",PUNCT,"""_PUNCT"
34,"""","""",PUNCT,"""_PUNCT"
35,Why,why,SCONJ,why_SCONJ
35,did,do,AUX,do_AUX
35,n’t,n’t,NUM,n’t_NUM
35,Robert,Robert,PROPN,Robert_PROPN
35,Mueller,Mueller,PROPN,Mueller_PROPN
35,&,&,CCONJ,&_CCONJ
35,amp,amp,PROPN,amp_PROPN
35,",",",",PUNCT,",_PUNCT"
35,his,his,PRON,his_PRON
35,band,band,NOUN,band_NOUN
35,of,of,ADP,of_ADP
35,18,18,NUM,18_NUM
35,Angry,angry,ADJ,angry_ADJ
35,Democrats,Democrats,PROPN,Democrats_PROPN
35,spend,spend,VERB,spend_VERB
35,any,any,DET,any_DET
35,time,time,NOUN,time_NOUN
35,investigating,investigate,VERB,investigate_VERB
35,Crooked,Crooked,PROPN,Crooked_PROPN
35,Hillary,Hillary,PROPN,Hillary_PROPN
35,Clinton,Clinton,PROPN,Clinton_PROPN
35,",",",",PUNCT,",_PUNCT"
35,Lyin,Lyin,PROPN,Lyin_PROPN
35,’,',PUNCT,'_PUNCT
35,&,&,CCONJ,&_CCONJ
35,amp,amp,PROPN,amp_PROPN
35,",",",",PUNCT,",_PUNCT"
35,Leakin,Leakin,PROPN,Leakin_PROPN
35,’,',PUNCT,'_PUNCT
35,James,James,PROPN,James_PROPN
35,Comey,Comey,PROPN,Comey_PROPN
35,",",",",PUNCT,",_PUNCT"
35,Lisa,Lisa,PROPN,Lisa_PROPN
35,Page,Page,PROPN,Page_PROPN
35,and,and,CCONJ,and_CCONJ
35,her,her,PRON,her_PRON
35,Psycho,Psycho,PROPN,Psycho_PROPN
35,lover,lover,PROPN,lover_PROPN
35,",",",",PUNCT,",_PUNCT"
35,Peter,Peter,PROPN,Peter_PROPN
35,S,S,PROPN,S_PROPN
35,",",",",PUNCT,",_PUNCT"
35,Andy,Andy,PROPN,Andy_PROPN
35,McCabe,McCabe,PROPN,McCabe_PROPN
35,",",",",PUNCT,",_PUNCT"
35,the,the,DET,the_DET
35,beautiful,beautiful,ADJ,beautiful_ADJ
35,Ohr,Ohr,PROPN,Ohr_PROPN
35,family,family,NOUN,family_NOUN
35,",",",",PUNCT,",_PUNCT"
35,Fusion,fusion,NOUN,fusion_NOUN
35,GPS,GPS,PROPN,GPS_PROPN
35,",",",",PUNCT,",_PUNCT"
35,and,and,CCONJ,and_CCONJ
35,many,many,ADJ,many_ADJ
35,more,more,ADJ,more_ADJ
35,",",",",PUNCT,",_PUNCT"
35, , ,SPACE, _SPACE
35,including,include,VERB,include_VERB
35,HIMSELF,himself,PRON,himself_PRON
35,&,&,CCONJ,&_CCONJ
35,amp,amp,PROPN,amp_PROPN
35,",",",",PUNCT,",_PUNCT"
35,Andrew,Andrew,PROPN,Andrew_PROPN
35,W,W,PROPN,W_PROPN
35,?,?,PUNCT,?_PUNCT
36,Today,today,NOUN,today_NOUN
36,",",",",PUNCT,",_PUNCT"
36,@FLOTUS,@FLOTUS,PROPN,@FLOTUS_PROPN
36,celebrates,celebrate,VERB,celebrate_VERB
36,the,the,DET,the_DET
36,two,two,NUM,two_NUM
36,year,year,NOUN,year_NOUN
36,anniversary,anniversary,NOUN,anniversary_NOUN
36,of,of,ADP,of_ADP
36,#,#,SYM,#_SYM
36,BeBest,BeBest,PROPN,BeBest_PROPN
36,",",",",PUNCT,",_PUNCT"
36,her,her,PRON,her_PRON
36,initiative,initiative,NOUN,initiative_NOUN
36,dedicated,dedicate,VERB,dedicate_VERB
36,to,to,ADP,to_ADP
36,bringing,bring,VERB,bring_VERB
36,awareness,awareness,NOUN,awareness_NOUN
36,to,to,ADP,to_ADP
36,issues,issue,NOUN,issue_NOUN
36,that,that,PRON,that_PRON
36,impact,impact,VERB,impact_VERB
36,the,the,DET,the_DET
36,lives,life,NOUN,life_NOUN
36,of,of,ADP,of_ADP
36,children,child,NOUN,child_NOUN
36,.,.,PUNCT,._PUNCT
36,Congratulations,congratulation,NOUN,congratulation_NOUN
36,",",",",PUNCT,",_PUNCT"
36,and,and,CCONJ,and_CCONJ
36,thank,thank,VERB,thank_VERB
36,you,you,PRON,you_PRON
36,!,!,PUNCT,!_PUNCT
36,https://t.co/3jM5GfSvfg,https://t.co/3jM5GfSvfg,URL,https://t.co/3jM5GfSvfg_URL
36,https://t.co/dvh1MnzcFK,https://t.co/dvh1MnzcFK,URL,https://t.co/dvh1MnzcFK_URL
37,Thank,thank,VERB,thank_VERB
37,you,you,PRON,you_PRON
37,to,to,ADP,to_ADP
37,the,the,DET,the_DET
37,BRAVE,BRAVE,PROPN,BRAVE_PROPN
37,servicemen,servicemen,PROPN,servicemen_PROPN
37,&,&,CCONJ,&_CCONJ
37,amp,amp,PROPN,amp_PROPN
37,",",",",PUNCT,",_PUNCT"
37,women,woman,NOUN,woman_NOUN
37,who,who,PRON,who_PRON
37,have,have,AUX,have_AUX
37,served,serve,VERB,serve_VERB
37,",",",",PUNCT,",_PUNCT"
37,and,and,CCONJ,and_CCONJ
37,continue,continue,VERB,continue_VERB
37,to,to,PART,to_PART
37,serve,serve,VERB,serve_VERB
37,the,the,DET,the_DET
37,United,United,PROPN,United_PROPN
37,States-,States-,PROPN,States-_PROPN
37,our,our,PRON,our_PRON
37,true,true,ADJ,true_ADJ
37,HEROES,hero,NOUN,hero_NOUN
37,...,...,PUNCT,..._PUNCT
37,https://t.co/ZTV9F639xM,https://t.co/ZTV9F639xM,URL,https://t.co/ZTV9F639xM_URL
38,THANK,thank,AUX,thank_AUX
38,YOU,you,PRON,you_PRON
38,PENNSYLVANIA,PENNSYLVANIA,NOUN,PENNSYLVANIA_NOUN
38,!,!,PUNCT,!_PUNCT
38,#,#,SYM,#_SYM
38,MAGA,MAGA,PROPN,MAGA_PROPN
38,https://t.co/5BfdRyDD6a,https://t.co/5bfdrydd6a,URL,https://t.co/5bfdrydd6a_URL
39,THOSE,those,PRON,those_PRON
39,THAT,that,ADV,that_ADV
39,DENY,deny,VERB,deny_VERB
39,THEIR,their,PRON,their_PRON
39,HISTORY,history,NOUN,history_NOUN
39,ARE,be,AUX,be_AUX
39,DOOMED,doomed,ADJ,doomed_ADJ
39,TO,to,PART,to_PART
39,REPEAT,repeat,VERB,repeat_VERB
39,IT,it,PRON,it_PRON
39,!,!,PUNCT,!_PUNCT
40,https://www.washingtonexaminer.com/news/campaigns/presidential/3143416/trump-playing-offense-democrats-on-defense-whatley/,https://www.washingtonexaminer.com/news/campaigns/presidential/3143416/trump-playing-offense-democrats-on-defense-whatley/,URL,https://www.washingtonexaminer.com/news/campaigns/presidential/3143416/trump-playing-offense-democrats-on-defense-whatley/_URL
41,RT,RT,PROPN,RT_PROPN
41,@IvankaTrump,@ivankatrump,PROPN,@ivankatrump_PROPN
41,:,:,PUNCT,:_PUNCT
41,It,it,PRON,it_PRON
41,is,be,AUX,be_AUX
41,an,an,DET,an_DET
41,honor,honor,NOUN,honor_NOUN
41,to,to,PART,to_PART
41,serve,serve,VERB,serve_VERB
41,our,our,PRON,our_PRON
41,great,great,ADJ,great_ADJ
41,Country,country,NOUN,country_NOUN
41,and,and,CCONJ,and_CCONJ
41,fight,fight,VERB,fight_VERB
41,for,for,ADP,for_ADP
41,America,America,PROPN,America_PROPN
41,’s,’s,PART,’s_PART
41,workers,worker,NOUN,worker_NOUN
41,!,!,PUNCT,!_PUNCT
41,🇺,🇺,NFP,🇺_NFP
41,🇸,🇸,NFP,🇸_NFP
41,https://t.co/ZAhfkqDII8,https://t.co/zahfkqdii8,URL,https://t.co/zahfkqdii8_URL
42,Situated,situate,VERB,situate_VERB
42,in,in,ADP,in_ADP
42,the,the,DET,the_DET
42,heart,heart,NOUN,heart_NOUN
42,of,of,ADP,of_ADP
42,downtown,downtown,NOUN,downtown_NOUN
42,Toronto,Toronto,PROPN,Toronto_PROPN
42,",",",",PUNCT,",_PUNCT"
42,the,the,DET,the_DET
42,65,65,NUM,65_NUM
42,story,story,NOUN,story_NOUN
42,@TrumpTO,@trumpto,PROPN,@trumpto_PROPN
42,offers,offer,VERB,offer_VERB
42,an,an,DET,an_DET
42,elegant,elegant,ADJ,elegant_ADJ
42,and,and,CCONJ,and_CCONJ
42,wonderful,wonderful,ADJ,wonderful_ADJ
42,lifestyle,lifestyle,NOUN,lifestyle_NOUN
42,http://t.co/1u2PNTPMCZ,http://t.co/1u2PNTPMCZ,URL,http://t.co/1u2PNTPMCZ_URL
43,RT,RT,PROPN,RT_PROPN
43, , ,SPACE, _SPACE
43,@realDonaldTrumpUsing,@realdonaldtrumpuse,PROPN,@realdonaldtrumpuse_PROPN
43,Impoundment,Impoundment,PROPN,Impoundment_PROPN
43,to,to,ADP,to_ADP
43, , ,SPACE, _SPACE
43,Slash,Slash,PROPN,Slash_PROPN
43,Waste,Waste,PROPN,Waste_PROPN
43,",",",",PUNCT,",_PUNCT"
43,Stop,stop,VERB,stop_VERB
43,Inflation,inflation,NOUN,inflation_NOUN
43,",",",",PUNCT,",_PUNCT"
43,and,and,CCONJ,and_CCONJ
43,Crush,crush,VERB,crush_VERB
43,the,the,DET,the_DET
43,Deep,Deep,PROPN,Deep_PROPN
43,State,State,PROPN,State_PROPN
43,!,!,PUNCT,!_PUNCT
43,#,#,SYM,#_SYM
43,AGENDA47,AGENDA47,NOUN,AGENDA47_NOUN
44,RT,RT,PROPN,RT_PROPN
44, , ,SPACE, _SPACE
44,@gatewaypunditANOTHER,@gatewaypunditanother,PROPN,@gatewaypunditanother_PROPN
44, , ,SPACE, _SPACE
44,BOGUS,BOGUS,PROPN,BOGUS_PROPN
44,ATTACK,ATTACK,PROPN,ATTACK_PROPN
44,:,:,PUNCT,:_PUNCT
44,DC,DC,PROPN,DC_PROPN
44,Court,Court,PROPN,Court_PROPN
44,Already,already,ADV,already_ADV
44,Ruled,rule,VERB,rule_VERB
44,in,in,ADP,in_ADP
44,2012,2012,NUM,2012_NUM
44,Case,case,NOUN,case_NOUN
44,on,on,ADP,on_ADP
44,Trump,Trump,PROPN,Trump_PROPN
44,’s,’s,PUNCT,’s_PUNCT
44,Right,right,NOUN,right_NOUN
44,to,to,PART,to_PART
44,Hold,hold,VERB,hold_VERB
44, , ,SPACE, _SPACE
44,White,White,PROPN,White_PROPN
44,House,House,PROPN,House_PROPN
44,Documents,Documents,PROPN,Documents_PROPN
44,–,–,PUNCT,–_PUNCT
44,In,in,ADP,in_ADP
44,their,their,PRON,their_PRON
44,Ruling,ruling,NOUN,ruling_NOUN
44,on,on,ADP,on_ADP
44,Bill,Bill,PROPN,Bill_PROPN
44,Clinton,Clinton,PROPN,Clinton_PROPN
44,’s,’s,PART,’s_PART
44,Right,right,NOUN,right_NOUN
44,to,to,PART,to_PART
44,Hold,hold,VERB,hold_VERB
44, , ,SPACE, _SPACE
44,Secret,Secret,PROPN,Secret_PROPN
44,Tapes,Tapes,PROPN,Tapes_PROPN
44,in,in,ADP,in_ADP
44,His,his,PRON,his_PRON
44,Sock,Sock,PROPN,Sock_PROPN
44,Drawer,Drawer,PROPN,Drawer_PROPN
44,https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012Follow,https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012follow,URL,https://www.thegatewaypundit.com/2023/06/another-bogus-attack-dc-court-already-ruled-2012/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=another-bogus-attack-dc-court-already-ruled-2012follow_URL
44, , ,SPACE, _SPACE
44,@gatewaypunditofficial,@gatewaypunditofficial,PROPN,@gatewaypunditofficial_PROPN
45,Thank,thank,VERB,thank_VERB
45,you,you,PRON,you_PRON
45,Philip,Philip,PROPN,Philip_PROPN
45,!,!,PUNCT,!_PUNCT
45,https://t.co/jGspqbtSgL,https://t.co/jgspqbtsgl,URL,https://t.co/jgspqbtsgl_URL
46,With,with,ADP,with_ADP
46,@VanityFair,@vanityfair,PROPN,@vanityfair_PROPN
46,circulation,circulation,NOUN,circulation_NOUN
46,and,and,CCONJ,and_CCONJ
46,advertising,advertising,NOUN,advertising_NOUN
46,revenue,revenue,NOUN,revenue_NOUN
46,doing,do,VERB,do_VERB
46,so,so,ADV,so_ADV
46,badly,badly,ADV,badly_ADV
46,",",",",PUNCT,",_PUNCT"
46,rumor,rumor,NOUN,rumor_NOUN
46,has,have,VERB,have_VERB
46,it,it,PRON,it_PRON
46,that,that,ADV,that_ADV
46,dopey,dopey,ADJ,dopey_ADJ
46,Graydon,Graydon,PROPN,Graydon_PROPN
46,Carter,Carter,PROPN,Carter_PROPN
46,is,be,AUX,be_AUX
46,going,go,VERB,go_VERB
46,to,to,PART,to_PART
46,resign,resign,VERB,resign_VERB
46,?,?,PUNCT,?_PUNCT
46,He,he,PRON,he_PRON
46,should,should,AUX,should_AUX
46,.,.,PUNCT,._PUNCT
47,Thanks,thank,NOUN,thank_NOUN
47,@LilJon,@LilJon,PROPN,@LilJon_PROPN
47,for,for,ADP,for_ADP
47,coming,come,VERB,come_VERB
47,to,to,ADP,to_ADP
47,my,my,PRON,my_PRON
47,defense,defense,NOUN,defense_NOUN
47,in,in,ADP,in_ADP
47,Rolling,Rolling,PROPN,Rolling_PROPN
47,Stone,Stone,PROPN,Stone_PROPN
47,Magazine,Magazine,PROPN,Magazine_PROPN
47,.,.,PUNCT,._PUNCT
47,As,as,SCONJ,as_SCONJ
47,I,I,PRON,I_PRON
47,have,have,AUX,have_AUX
47,often,often,ADV,often_ADV
47,said,say,VERB,say_VERB
47,",",",",PUNCT,",_PUNCT"
47,you,you,PRON,you_PRON
47,are,be,AUX,be_AUX
47,a,a,DET,a_DET
47,terrific,terrific,ADJ,terrific_ADJ
47,guy,guy,NOUN,guy_NOUN
47,!,!,PUNCT,!_PUNCT
48,RT,RT,PROPN,RT_PROPN
48,@ScottAdamsSays,@ScottAdamsSays,PROPN,@ScottAdamsSays_PROPN
48,:,:,PUNCT,:_PUNCT
48,Poll,Poll,PROPN,Poll_PROPN
48,for,for,ADP,for_ADP
48,Democrats,Democrats,PROPN,Democrats_PROPN
48,only,only,ADV,only_ADV
48,.,.,PUNCT,._PUNCT
48,Are,be,AUX,be_AUX
48,you,you,PRON,you_PRON
48,aware,aware,ADJ,aware_ADJ
48,that,that,SCONJ,that_SCONJ
48,most,most,ADJ,most_ADJ
48,of,of,ADP,of_ADP
48,the,the,DET,the_DET
48,political,political,ADJ,political_ADJ
48,news,news,NOUN,news_NOUN
48,you,you,PRON,you_PRON
48,consume,consume,VERB,consume_VERB
48,is,be,AUX,be_AUX
48,either,either,CCONJ,either_CCONJ
48,misleading,misleading,ADJ,misleading_ADJ
48,and,and,CCONJ,and_CCONJ
48,out,out,ADP,out_ADP
48,of,of,ADP,of_ADP
48,cont,cont,NOUN,cont_NOUN
48,…,…,PUNCT,…_PUNCT
49,I,I,PRON,I_PRON
49,love,love,VERB,love_VERB
49,seeing,see,VERB,see_VERB
49,that,that,SCONJ,that_SCONJ
49,Graydon,Graydon,PROPN,Graydon_PROPN
49,Carter,Carter,PROPN,Carter_PROPN
49,and,and,CCONJ,and_CCONJ
49,@VanityFair,@VanityFair,PROPN,@VanityFair_PROPN
49,are,be,AUX,be_AUX
49,failing,fail,VERB,fail_VERB
49,so,so,ADV,so_ADV
49,badly,badly,ADV,badly_ADV
49,.,.,PUNCT,._PUNCT
49,He,he,PRON,he_PRON
49,’s,’,VERB,’_VERB
49,only,only,ADV,only_ADV
49,focused,focus,VERB,focus_VERB
49,on,on,ADP,on_ADP
49,his,his,PRON,his_PRON
49,bad,bad,ADJ,bad_ADJ
49,food,food,NOUN,food_NOUN
49,restaurants,restaurant,NOUN,restaurant_NOUN
49,.,.,PUNCT,._PUNCT
50,The,the,DET,the_DET
50,month,month,NOUN,month_NOUN
50,of,of,ADP,of_ADP
50,February,February,PROPN,February_PROPN
50,",",",",PUNCT,",_PUNCT"
50,my,my,PRON,my_PRON
50,first,first,ADJ,first_ADJ
50,full,full,ADJ,full_ADJ
50,month,month,NOUN,month_NOUN
50,in,in,ADP,in_ADP
50,Office,Office,PROPN,Office_PROPN
50,",",",",PUNCT,",_PUNCT"
50,had,have,VERB,have_VERB
50,the,the,DET,the_DET
50,LOWEST,lowest,NOUN,lowest_NOUN
50,number,number,NOUN,number_NOUN
50,of,of,ADP,of_ADP
50,Illegal,Illegal,PROPN,Illegal_PROPN
50,Immigrants,Immigrants,PROPN,Immigrants_PROPN
50,trying,try,VERB,try_VERB
50,to,to,PART,to_PART
50,enter,enter,VERB,enter_VERB
50,our,our,PRON,our_PRON
50,Country,Country,PROPN,Country_PROPN
50,in,in,ADP,in_ADP
50,History,history,NOUN,history_NOUN
50,–,–,PUNCT,–_PUNCT
50,BY,by,ADV,by_ADV
50,FAR,far,ADV,far_ADV
50,!,!,PUNCT,!_PUNCT
50,There,there,PRON,there_PRON
50,were,be,VERB,be_VERB
50,only,only,ADV,only_ADV
50,"8,326","8,326",NUM,"8,326_NUM"
50,apprehensions,apprehension,NOUN,apprehension_NOUN
50,of,of,ADP,of_ADP
50,Illegals,Illegals,PROPN,Illegals_PROPN
50,by,by,ADP,by_ADP
50,Border,Border,PROPN,Border_PROPN
50,Patrol,Patrol,PROPN,Patrol_PROPN
50,at,at,ADP,at_ADP
50,the,the,DET,the_DET
50, , ,SPACE, _SPACE
50,U.S.,U.S.,PROPN,U.S._PROPN
50,-,-,PUNCT,-_PUNCT
50,Mexico,Mexico,PROPN,Mexico_PROPN
50,Border,Border,PROPN,Border_PROPN
50,",",",",PUNCT,",_PUNCT"
50,all,all,PRON,all_PRON
50,of,of,ADP,of_ADP
50,whom,whom,PRON,whom_PRON
50,were,be,AUX,be_AUX
50,quickly,quickly,ADV,quickly_ADV
50,ejected,eject,VERB,eject_VERB
50,from,from,ADP,from_ADP
50,our,our,PRON,our_PRON
50,Nation,nation,NOUN,nation_NOUN
50,or,or,CCONJ,or_CCONJ
50,",",",",PUNCT,",_PUNCT"
50,when,when,SCONJ,when_SCONJ
50,necessary,necessary,ADJ,necessary_ADJ
50,",",",",PUNCT,",_PUNCT"
50,prosecuted,prosecute,VERB,prosecute_VERB
50,for,for,ADP,for_ADP
50,crimes,crime,NOUN,crime_NOUN
50,against,against,ADP,against_ADP
50,the,the,DET,the_DET
50,United,United,PROPN,United_PROPN
50,States,States,PROPN,States_PROPN
50,of,of,ADP,of_ADP
50,America,America,PROPN,America_PROPN
50,.,.,PUNCT,._PUNCT
50,This,this,PRON,this_PRON
50,means,mean,VERB,mean_VERB
50,that,that,SCONJ,that_SCONJ
50,very,very,ADV,very_ADV
50,few,few,ADJ,few_ADJ
50,people,people,NOUN,people_NOUN
50,came,come,VERB,come_VERB
50,–,–,PUNCT,–_PUNCT
50,The,the,DET,the_DET
50,Invasion,Invasion,PROPN,Invasion_PROPN
50,of,of,ADP,of_ADP
50,our,our,PRON,our_PRON
50,Country,Country,PROPN,Country_PROPN
50,is,be,AUX,be_AUX
50,OVER,over,ADV,over_ADV
50,.,.,PUNCT,._PUNCT
50,In,in,ADP,in_ADP
50,comparison,comparison,NOUN,comparison_NOUN
50,",",",",PUNCT,",_PUNCT"
50,under,under,ADP,under_ADP
50,Joe,Joe,PROPN,Joe_PROPN
50,Biden,Biden,PROPN,Biden_PROPN
50,",",",",PUNCT,",_PUNCT"
50,there,there,PRON,there_PRON
50,were,be,VERB,be_VERB
50,"300,000","300,000",NUM,"300,000_NUM"
50,Illegals,illegal,NOUN,illegal_NOUN
50,crossing,cross,VERB,cross_VERB
50,in,in,ADP,in_ADP
50,one,one,NUM,one_NUM
50,month,month,NOUN,month_NOUN
50,",",",",PUNCT,",_PUNCT"
50,and,and,CCONJ,and_CCONJ
50,virtually,virtually,ADV,virtually_ADV
50,ALL,all,PRON,all_PRON
50,of,of,ADP,of_ADP
50,them,they,PRON,they_PRON
50,were,be,AUX,be_AUX
50,released,release,VERB,release_VERB
50,into,into,ADP,into_ADP
50,our,our,PRON,our_PRON
50,Country,Country,PROPN,Country_PROPN
50,.,.,PUNCT,._PUNCT
50,Thanks,thank,NOUN,thank_NOUN
50,to,to,ADP,to_ADP
50,the,the,DET,the_DET
50,Trump,Trump,PROPN,Trump_PROPN
50,Administration,Administration,PROPN,Administration_PROPN
50,Policies,Policies,PROPN,Policies_PROPN
50,",",",",PUNCT,",_PUNCT"
50,the,the,DET,the_DET
50,Border,Border,PROPN,Border_PROPN
50,is,be,AUX,be_AUX
50,CLOSED,closed,ADJ,closed_ADJ
50,to,to,ADP,to_ADP
50,all,all,DET,all_DET
50,Illegal,Illegal,PROPN,Illegal_PROPN
50,Immigrants,Immigrants,PROPN,Immigrants_PROPN
50,.,.,PUNCT,._PUNCT
50,Anyone,anyone,PRON,anyone_PRON
50,who,who,PRON,who_PRON
50,tries,try,VERB,try_VERB
50,to,to,PART,to_PART
50,illegally,illegally,ADV,illegally_ADV
50,enter,enter,VERB,enter_VERB
50,the,the,DET,the_DET
50,U.S.A.,U.S.A.,PROPN,U.S.A._PROPN
50,will,will,AUX,will_AUX
50,face,face,VERB,face_VERB
50,significant,significant,ADJ,significant_ADJ
50,criminal,criminal,ADJ,criminal_ADJ
50,penalties,penalty,NOUN,penalty_NOUN
50,and,and,CCONJ,and_CCONJ
50,immediate,immediate,ADJ,immediate_ADJ
50,deportation,deportation,NOUN,deportation_NOUN
50,.,.,PUNCT,._PUNCT
