post_id,date,sentence_id,token_id,sentence_text,word,lemma,pos,lemma_p
20,2015-09-02,1,8,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",I,I,PRON,I_PRON
20,2015-09-02,1,9,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",have,have,AUX,have_AUX
20,2015-09-02,1,10,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",always,always,ADV,always_ADV
20,2015-09-02,1,11,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",wondered,wonder,VERB,wonder_VERB
20,2015-09-02,1,12,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",why,why,SCONJ,why_SCONJ
20,2015-09-02,1,13,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",Fox,Fox,PROPN,Fox_PROPN
20,2015-09-02,1,14,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",kept,keep,VERB,keep_VERB
20,2015-09-02,1,15,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",Rove,Rove,PROPN,Rove_PROPN
20,2015-09-02,1,16,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",on,on,ADP,on_ADP
20,2015-09-02,1,17,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",after,after,ADP,after_ADP
20,2015-09-02,1,18,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",his,his,PRON,his_PRON
20,2015-09-02,1,19,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",disastrous,disastrous,ADJ,disastrous_ADJ
20,2015-09-02,1,20,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",election,election,NOUN,election_NOUN
20,2015-09-02,1,21,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",predictions,prediction,NOUN,prediction_NOUN
20,2015-09-02,1,22,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",.,.,PUNCT,._PUNCT
20,2015-09-02,1,23,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!","""","""",PUNCT,"""_PUNCT"
20,2015-09-02,1,24,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!","""","""",PUNCT,"""_PUNCT"
20,2015-09-02,1,25,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",He,he,PRON,he_PRON
20,2015-09-02,1,26,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",is,be,AUX,be_AUX
20,2015-09-02,1,27,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",a,a,DET,a_DET
20,2015-09-02,1,28,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",joke,joke,NOUN,joke_NOUN
20,2015-09-02,1,29,"""""@LBabcock2:  @oreillyfactor @FoxNews I have always wondered why Fox kept Rove on after his disastrous election predictions."""" He is a joke!",!,!,PUNCT,!_PUNCT
21,2020-04-06,1,1,Congratulations to State Representative Karen Whitsett of Michigan.,Congratulations,congratulation,NOUN,congratulation_NOUN
21,2020-04-06,1,2,Congratulations to State Representative Karen Whitsett of Michigan.,to,to,ADP,to_ADP
21,2020-04-06,1,3,Congratulations to State Representative Karen Whitsett of Michigan.,State,State,PROPN,State_PROPN
21,2020-04-06,1,4,Congratulations to State Representative Karen Whitsett of Michigan.,Representative,Representative,PROPN,Representative_PROPN
21,2020-04-06,1,5,Congratulations to State Representative Karen Whitsett of Michigan.,Karen,Karen,PROPN,Karen_PROPN
21,2020-04-06,1,6,Congratulations to State Representative Karen Whitsett of Michigan.,Whitsett,Whitsett,PROPN,Whitsett_PROPN
21,2020-04-06,1,7,Congratulations to State Representative Karen Whitsett of Michigan.,of,of,ADP,of_ADP
21,2020-04-06,1,8,Congratulations to State Representative Karen Whitsett of Michigan.,Michigan,Michigan,PROPN,Michigan_PROPN
21,2020-04-06,1,9,Congratulations to State Representative Karen Whitsett of Michigan.,.,.,PUNCT,._PUNCT
21,2020-04-06,2,1,So glad you are getting better!,So,so,ADV,so_ADV
21,2020-04-06,2,2,So glad you are getting better!,glad,glad,ADJ,glad_ADJ
21,2020-04-06,2,3,So glad you are getting better!,you,you,PRON,you_PRON
21,2020-04-06,2,4,So glad you are getting better!,are,be,AUX,be_AUX
21,2020-04-06,2,5,So glad you are getting better!,getting,get,VERB,get_VERB
21,2020-04-06,2,6,So glad you are getting better!,better,well,ADJ,well_ADJ
21,2020-04-06,2,7,So glad you are getting better!,!,!,PUNCT,!_PUNCT
21,2020-04-06,3,1,https://t.co/v6z46rUDtg,https://t.co/v6z46rUDtg,https://t.co/v6z46rudtg,X,https://t.co/v6z46rudtg_X
22,2020-03-24,1,1,"Congress must approve the deal, without all of the nonsense, today.",Congress,Congress,PROPN,Congress_PROPN
22,2020-03-24,1,2,"Congress must approve the deal, without all of the nonsense, today.",must,must,AUX,must_AUX
22,2020-03-24,1,3,"Congress must approve the deal, without all of the nonsense, today.",approve,approve,VERB,approve_VERB
22,2020-03-24,1,4,"Congress must approve the deal, without all of the nonsense, today.",the,the,DET,the_DET
22,2020-03-24,1,5,"Congress must approve the deal, without all of the nonsense, today.",deal,deal,NOUN,deal_NOUN
22,2020-03-24,1,6,"Congress must approve the deal, without all of the nonsense, today.",",",",",PUNCT,",_PUNCT"
22,2020-03-24,1,7,"Congress must approve the deal, without all of the nonsense, today.",without,without,ADP,without_ADP
22,2020-03-24,1,8,"Congress must approve the deal, without all of the nonsense, today.",all,all,PRON,all_PRON
22,2020-03-24,1,9,"Congress must approve the deal, without all of the nonsense, today.",of,of,ADP,of_ADP
22,2020-03-24,1,10,"Congress must approve the deal, without all of the nonsense, today.",the,the,DET,the_DET
22,2020-03-24,1,11,"Congress must approve the deal, without all of the nonsense, today.",nonsense,nonsense,NOUN,nonsense_NOUN
22,2020-03-24,1,12,"Congress must approve the deal, without all of the nonsense, today.",",",",",PUNCT,",_PUNCT"
22,2020-03-24,1,13,"Congress must approve the deal, without all of the nonsense, today.",today,today,NOUN,today_NOUN
22,2020-03-24,1,14,"Congress must approve the deal, without all of the nonsense, today.",.,.,PUNCT,._PUNCT
22,2020-03-24,2,1,"The longer it takes, the harder it will be to start up our economy.",The,the,PRON,the_PRON
22,2020-03-24,2,2,"The longer it takes, the harder it will be to start up our economy.",longer,long,ADV,long_ADV
22,2020-03-24,2,3,"The longer it takes, the harder it will be to start up our economy.",it,it,PRON,it_PRON
22,2020-03-24,2,4,"The longer it takes, the harder it will be to start up our economy.",takes,take,VERB,take_VERB
22,2020-03-24,2,5,"The longer it takes, the harder it will be to start up our economy.",",",",",PUNCT,",_PUNCT"
22,2020-03-24,2,6,"The longer it takes, the harder it will be to start up our economy.",the,the,PRON,the_PRON
22,2020-03-24,2,7,"The longer it takes, the harder it will be to start up our economy.",harder,hard,ADJ,hard_ADJ
22,2020-03-24,2,8,"The longer it takes, the harder it will be to start up our economy.",it,it,PRON,it_PRON
22,2020-03-24,2,9,"The longer it takes, the harder it will be to start up our economy.",will,will,AUX,will_AUX
22,2020-03-24,2,10,"The longer it takes, the harder it will be to start up our economy.",be,be,AUX,be_AUX
22,2020-03-24,2,11,"The longer it takes, the harder it will be to start up our economy.",to,to,PART,to_PART
22,2020-03-24,2,12,"The longer it takes, the harder it will be to start up our economy.",start,start,VERB,start_VERB
22,2020-03-24,2,13,"The longer it takes, the harder it will be to start up our economy.",up,up,ADP,up_ADP
22,2020-03-24,2,14,"The longer it takes, the harder it will be to start up our economy.",our,our,PRON,our_PRON
22,2020-03-24,2,15,"The longer it takes, the harder it will be to start up our economy.",economy,economy,NOUN,economy_NOUN
22,2020-03-24,2,16,"The longer it takes, the harder it will be to start up our economy.",.,.,PUNCT,._PUNCT
22,2020-03-24,3,1,Our workers will be hurt!,Our,our,PRON,our_PRON
22,2020-03-24,3,2,Our workers will be hurt!,workers,worker,NOUN,worker_NOUN
22,2020-03-24,3,3,Our workers will be hurt!,will,will,AUX,will_AUX
22,2020-03-24,3,4,Our workers will be hurt!,be,be,AUX,be_AUX
22,2020-03-24,3,5,Our workers will be hurt!,hurt,hurt,VERB,hurt_VERB
22,2020-03-24,3,6,Our workers will be hurt!,!,!,PUNCT,!_PUNCT
23,2011-09-07,1,1,https://justthenews.com/politics-policy/all-things-trump/trump-serves-meals-border-troops-picks-texas-governors-endorsement,https://justthenews.com/politics-policy/all-things-trump/trump-serves-meals-border-troops-picks-texas-governors-endorsement,https://justthenews.com/politics-policy/all-things-trump/trump-serves-meals-border-troops-picks-texas-governors-endorsement,NOUN,https://justthenews.com/politics-policy/all-things-trump/trump-serves-meals-border-troops-picks-texas-governors-endorsement_NOUN
24,2019-12-25,1,1,RT @FLOTUS: Wishing you all a very #MerryChristmas!,RT,RT,PROPN,RT_PROPN
24,2019-12-25,1,2,RT @FLOTUS: Wishing you all a very #MerryChristmas!,@FLOTUS,@FLOTUS,PROPN,@FLOTUS_PROPN
24,2019-12-25,1,3,RT @FLOTUS: Wishing you all a very #MerryChristmas!,:,:,PUNCT,:_PUNCT
24,2019-12-25,1,4,RT @FLOTUS: Wishing you all a very #MerryChristmas!,Wishing,wish,VERB,wish_VERB
24,2019-12-25,1,5,RT @FLOTUS: Wishing you all a very #MerryChristmas!,you,you,PRON,you_PRON
24,2019-12-25,1,6,RT @FLOTUS: Wishing you all a very #MerryChristmas!,all,all,DET,all_DET
24,2019-12-25,1,7,RT @FLOTUS: Wishing you all a very #MerryChristmas!,a,a,PRON,a_PRON
24,2019-12-25,1,8,RT @FLOTUS: Wishing you all a very #MerryChristmas!,very,very,ADV,very_ADV
24,2019-12-25,1,9,RT @FLOTUS: Wishing you all a very #MerryChristmas!,#,#,SYM,#_SYM
24,2019-12-25,1,10,RT @FLOTUS: Wishing you all a very #MerryChristmas!,MerryChristmas,MerryChristmas,PROPN,MerryChristmas_PROPN
24,2019-12-25,1,11,RT @FLOTUS: Wishing you all a very #MerryChristmas!,!,!,PUNCT,!_PUNCT
24,2019-12-25,2,1,"May your day be filled with peace, love and happiness!",May,may,AUX,may_AUX
24,2019-12-25,2,2,"May your day be filled with peace, love and happiness!",your,your,PRON,your_PRON
24,2019-12-25,2,3,"May your day be filled with peace, love and happiness!",day,day,NOUN,day_NOUN
24,2019-12-25,2,4,"May your day be filled with peace, love and happiness!",be,be,AUX,be_AUX
24,2019-12-25,2,5,"May your day be filled with peace, love and happiness!",filled,fill,VERB,fill_VERB
24,2019-12-25,2,6,"May your day be filled with peace, love and happiness!",with,with,ADP,with_ADP
24,2019-12-25,2,7,"May your day be filled with peace, love and happiness!",peace,peace,NOUN,peace_NOUN
24,2019-12-25,2,8,"May your day be filled with peace, love and happiness!",",",",",PUNCT,",_PUNCT"
24,2019-12-25,2,9,"May your day be filled with peace, love and happiness!",love,love,NOUN,love_NOUN
24,2019-12-25,2,10,"May your day be filled with peace, love and happiness!",and,and,CCONJ,and_CCONJ
24,2019-12-25,2,11,"May your day be filled with peace, love and happiness!",happiness,happiness,NOUN,happiness_NOUN
24,2019-12-25,2,12,"May your day be filled with peace, love and happiness!",!,!,PUNCT,!_PUNCT
24,2019-12-25,3,1,https://t.co/yE6Vejihfo,https://t.co/yE6Vejihfo,https://t.co/yE6Vejihfo,NOUN,https://t.co/yE6Vejihfo_NOUN
25,2025-03-12,1,1,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",The,the,DET,the_DET
25,2025-03-12,1,2,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",United,United,PROPN,United_PROPN
25,2025-03-12,1,3,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",States,States,PROPN,States_PROPN
25,2025-03-12,1,4,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",of,of,ADP,of_ADP
25,2025-03-12,1,5,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",America,America,PROPN,America_PROPN
25,2025-03-12,1,6,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",is,be,AUX,be_AUX
25,2025-03-12,1,7,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",going,go,VERB,go_VERB
25,2025-03-12,1,8,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",to,to,PART,to_PART
25,2025-03-12,1,9,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",take,take,VERB,take_VERB
25,2025-03-12,1,10,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",back,back,ADV,back_ADV
25,2025-03-12,1,11,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",a,a,DET,a_DET
25,2025-03-12,1,12,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",lot,lot,NOUN,lot_NOUN
25,2025-03-12,1,13,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",of,of,ADP,of_ADP
25,2025-03-12,1,14,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",what,what,PRON,what_PRON
25,2025-03-12,1,15,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",was,be,AUX,be_AUX
25,2025-03-12,1,16,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",stolen,steal,VERB,steal_VERB
25,2025-03-12,1,17,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",from,from,ADP,from_ADP
25,2025-03-12,1,18,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",it,it,PRON,it_PRON
25,2025-03-12,1,19,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",by,by,ADP,by_ADP
25,2025-03-12,1,20,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",other,other,ADJ,other_ADJ
25,2025-03-12,1,21,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",countries,country,NOUN,country_NOUN
25,2025-03-12,1,22,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",and,and,CCONJ,and_CCONJ
25,2025-03-12,1,23,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",",",",",PUNCT,",_PUNCT"
25,2025-03-12,1,24,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",frankly,frankly,ADV,frankly_ADV
25,2025-03-12,1,25,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",",",",",PUNCT,",_PUNCT"
25,2025-03-12,1,26,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",by,by,ADP,by_ADP
25,2025-03-12,1,27,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",incompetent,incompetent,ADJ,incompetent_ADJ
25,2025-03-12,1,28,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",U.S.,U.S.,PROPN,U.S._PROPN
25,2025-03-12,1,29,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",leadership,leadership,NOUN,leadership_NOUN
25,2025-03-12,1,30,"The United States of America is going to take back a lot of what was stolen from it by other countries and, frankly, by incompetent U.S. leadership.",.,.,PUNCT,._PUNCT
25,2025-03-12,2,1,We're going to take back our wealth and we're take back a lot of the companies that left…,We,we,PRON,we_PRON
25,2025-03-12,2,2,We're going to take back our wealth and we're take back a lot of the companies that left…,'re,be,AUX,be_AUX
25,2025-03-12,2,3,We're going to take back our wealth and we're take back a lot of the companies that left…,going,go,VERB,go_VERB
25,2025-03-12,2,4,We're going to take back our wealth and we're take back a lot of the companies that left…,to,to,PART,to_PART
25,2025-03-12,2,5,We're going to take back our wealth and we're take back a lot of the companies that left…,take,take,VERB,take_VERB
25,2025-03-12,2,6,We're going to take back our wealth and we're take back a lot of the companies that left…,back,back,ADV,back_ADV
25,2025-03-12,2,7,We're going to take back our wealth and we're take back a lot of the companies that left…,our,our,PRON,our_PRON
25,2025-03-12,2,8,We're going to take back our wealth and we're take back a lot of the companies that left…,wealth,wealth,NOUN,wealth_NOUN
25,2025-03-12,2,9,We're going to take back our wealth and we're take back a lot of the companies that left…,and,and,CCONJ,and_CCONJ
25,2025-03-12,2,10,We're going to take back our wealth and we're take back a lot of the companies that left…,we,we,PRON,we_PRON
25,2025-03-12,2,11,We're going to take back our wealth and we're take back a lot of the companies that left…,'re,be,AUX,be_AUX
25,2025-03-12,2,12,We're going to take back our wealth and we're take back a lot of the companies that left…,take,take,VERB,take_VERB
25,2025-03-12,2,13,We're going to take back our wealth and we're take back a lot of the companies that left…,back,back,ADV,back_ADV
25,2025-03-12,2,14,We're going to take back our wealth and we're take back a lot of the companies that left…,a,a,DET,a_DET
25,2025-03-12,2,15,We're going to take back our wealth and we're take back a lot of the companies that left…,lot,lot,NOUN,lot_NOUN
25,2025-03-12,2,16,We're going to take back our wealth and we're take back a lot of the companies that left…,of,of,ADP,of_ADP
25,2025-03-12,2,17,We're going to take back our wealth and we're take back a lot of the companies that left…,the,the,DET,the_DET
25,2025-03-12,2,18,We're going to take back our wealth and we're take back a lot of the companies that left…,companies,company,NOUN,company_NOUN
25,2025-03-12,2,19,We're going to take back our wealth and we're take back a lot of the companies that left…,that,that,PRON,that_PRON
25,2025-03-12,2,20,We're going to take back our wealth and we're take back a lot of the companies that left…,left,leave,VERB,leave_VERB
25,2025-03-12,2,21,We're going to take back our wealth and we're take back a lot of the companies that left…,…,…,PUNCT,…_PUNCT
27,2011-09-06,1,1,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",RT,RT,PROPN,RT_PROPN
27,2011-09-06,1,2,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.", , ,SPACE, _SPACE
27,2011-09-06,1,3,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",@mrddmiaIf,@mrddmiaIf,PROPN,@mrddmiaIf_PROPN
27,2011-09-06,1,4,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",Trump,Trump,PROPN,Trump_PROPN
27,2011-09-06,1,5,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",did,do,AUX,do_AUX
27,2011-09-06,1,6,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",n't,not,PART,not_PART
27,2011-09-06,1,7,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.", , ,SPACE, _SPACE
27,2011-09-06,1,8,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",incite,incite,VERB,incite_VERB
27,2011-09-06,1,9,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",the,the,DET,the_DET
27,2011-09-06,1,10,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",January,January,PROPN,January_PROPN
27,2011-09-06,1,11,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",6th,6th,NOUN,6th_NOUN
27,2011-09-06,1,12,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",riot,riot,NOUN,riot_NOUN
27,2011-09-06,1,13,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",",",",",PUNCT,",_PUNCT"
27,2011-09-06,1,14,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",what,what,PRON,what_PRON
27,2011-09-06,1,15,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",'s,be,AUX,be_AUX
27,2011-09-06,1,16,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",the,the,DET,the_DET
27,2011-09-06,1,17,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",actual,actual,ADJ,actual_ADJ
27,2011-09-06,1,18,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",crime,crime,NOUN,crime_NOUN
27,2011-09-06,1,19,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",and,and,CCONJ,and_CCONJ
27,2011-09-06,1,20,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.", , ,SPACE, _SPACE
27,2011-09-06,1,21,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",conspiracy?Objecting,conspiracy?objecte,VERB,conspiracy?objecte_VERB
27,2011-09-06,1,22,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",to,to,ADP,to_ADP
27,2011-09-06,1,23,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",the,the,DET,the_DET
27,2011-09-06,1,24,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",election,election,NOUN,election_NOUN
27,2011-09-06,1,25,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",--,--,PUNCT,--_PUNCT
27,2011-09-06,1,26,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",and,and,CCONJ,and_CCONJ
27,2011-09-06,1,27,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",submitting,submit,VERB,submit_VERB
27,2011-09-06,1,28,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",contingent,contingent,NOUN,contingent_NOUN
27,2011-09-06,1,29,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.", , ,SPACE, _SPACE
27,2011-09-06,1,30,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",electors?Allowed,electors?allowe,VERB,electors?allowe_VERB
27,2011-09-06,1,31,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",by,by,ADP,by_ADP
27,2011-09-06,1,32,"RT  @mrddmiaIf Trump didn't  incite the January 6th riot, what's the actual crime and  conspiracy?Objecting to the election--and submitting contingent  electors?Allowed by Electoral Count Act of 1887.Twisting  political arms?Allowed by First Amendment.",Electoral,Electoral,PROPN,Electoral_PROPN
